Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FBS","Food Balances (2010-)","192","Cuba","5170","Residuals","S2511","Wheat and products","2019","2019","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5142","Food","S2511","Wheat and products","2019","2019","1000 t","724","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","645","Food supply quantity (kg/capita/yr)","S2511","Wheat and products","2019","2019","kg/cap","64.61","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","664","Food supply (kcal/capita/day)","S2511","Wheat and products","2019","2019","kcal/cap/d","429.64","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","661","Food supply (kcal)","S2511","Wheat and products","2019","2019","million Kcal","1756807.83","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","674","Protein supply quantity (g/capita/day)","S2511","Wheat and products","2019","2019","g/cap/d","13.39","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","671","Protein supply quantity (t)","S2511","Wheat and products","2019","2019","t","54760.49","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","684","Fat supply quantity (g/capita/day)","S2511","Wheat and products","2019","2019","g/cap/d","2.39","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","681","Fat supply quantity (t)","S2511","Wheat and products","2019","2019","t","9779.01","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5511","Production","S2807","Rice and products","2010","2010","1000 t","454","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5611","Import quantity","S2807","Rice and products","2010","2010","1000 t","1425","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5072","Stock Variation","S2807","Rice and products","2010","2010","1000 t","-138","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5301","Domestic supply quantity","S2807","Rice and products","2010","2010","1000 t","2018","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5521","Feed","S2807","Rice and products","2010","2010","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5527","Seed","S2807","Rice and products","2010","2010","1000 t","10","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5123","Losses","S2807","Rice and products","2010","2010","1000 t","23","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5171","Tourist consumption","S2807","Rice and products","2010","2010","1000 t","12","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5170","Residuals","S2807","Rice and products","2010","2010","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5142","Food","S2807","Rice and products","2010","2010","1000 t","1974","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","645","Food supply quantity (kg/capita/yr)","S2807","Rice and products","2010","2010","kg/cap","174.72","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","664","Food supply (kcal/capita/day)","S2807","Rice and products","2010","2010","kcal/cap/d","654","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","661","Food supply (kcal)","S2807","Rice and products","2010","2010","million Kcal","2696787.34","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","674","Protein supply quantity (g/capita/day)","S2807","Rice and products","2010","2010","g/cap/d","13.23","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","671","Protein supply quantity (t)","S2807","Rice and products","2010","2010","t","54546.81","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","684","Fat supply quantity (g/capita/day)","S2807","Rice and products","2010","2010","g/cap/d","1.69","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","681","Fat supply quantity (t)","S2807","Rice and products","2010","2010","t","6966.46","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5511","Production","S2807","Rice and products","2011","2011","1000 t","566","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5611","Import quantity","S2807","Rice and products","2011","2011","1000 t","1658","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5072","Stock Variation","S2807","Rice and products","2011","2011","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5301","Domestic supply quantity","S2807","Rice and products","2011","2011","1000 t","2225","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5521","Feed","S2807","Rice and products","2011","2011","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5527","Seed","S2807","Rice and products","2011","2011","1000 t","12","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5123","Losses","S2807","Rice and products","2011","2011","1000 t","28","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5171","Tourist consumption","S2807","Rice and products","2011","2011","1000 t","14","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5170","Residuals","S2807","Rice and products","2011","2011","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5142","Food","S2807","Rice and products","2011","2011","1000 t","2170","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","645","Food supply quantity (kg/capita/yr)","S2807","Rice and products","2011","2011","kg/cap","191.99","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","664","Food supply (kcal/capita/day)","S2807","Rice and products","2011","2011","kcal/cap/d","710.74","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","661","Food supply (kcal)","S2807","Rice and products","2011","2011","million Kcal","2931872.68","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","674","Protein supply quantity (g/capita/day)","S2807","Rice and products","2011","2011","g/cap/d","14.37","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","671","Protein supply quantity (t)","S2807","Rice and products","2011","2011","t","59290.81","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","684","Fat supply quantity (g/capita/day)","S2807","Rice and products","2011","2011","g/cap/d","1.84","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","681","Fat supply quantity (t)","S2807","Rice and products","2011","2011","t","7573.19","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5511","Production","S2807","Rice and products","2012","2012","1000 t","642","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5611","Import quantity","S2807","Rice and products","2012","2012","1000 t","1009","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5072","Stock Variation","S2807","Rice and products","2012","2012","1000 t","-105","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5301","Domestic supply quantity","S2807","Rice and products","2012","2012","1000 t","1756","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5521","Feed","S2807","Rice and products","2012","2012","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5527","Seed","S2807","Rice and products","2012","2012","1000 t","14","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5123","Losses","S2807","Rice and products","2012","2012","1000 t","32","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5131","Processing","S2807","Rice and products","2012","2012","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5154","Other uses (non-food)","S2807","Rice and products","2012","2012","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5171","Tourist consumption","S2807","Rice and products","2012","2012","1000 t","13","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5170","Residuals","S2807","Rice and products","2012","2012","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5142","Food","S2807","Rice and products","2012","2012","1000 t","1696","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","645","Food supply quantity (kg/capita/yr)","S2807","Rice and products","2012","2012","kg/cap","150.05","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","664","Food supply (kcal/capita/day)","S2807","Rice and products","2012","2012","kcal/cap/d","646.64","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","661","Food supply (kcal)","S2807","Rice and products","2012","2012","million Kcal","2667827.58","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","674","Protein supply quantity (g/capita/day)","S2807","Rice and products","2012","2012","g/cap/d","13.1","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","671","Protein supply quantity (t)","S2807","Rice and products","2012","2012","t","54064.19","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","684","Fat supply quantity (g/capita/day)","S2807","Rice and products","2012","2012","g/cap/d","1.67","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","681","Fat supply quantity (t)","S2807","Rice and products","2012","2012","t","6887.59","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5511","Production","S2807","Rice and products","2013","2013","1000 t","673","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5611","Import quantity","S2807","Rice and products","2013","2013","1000 t","929","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5072","Stock Variation","S2807","Rice and products","2013","2013","1000 t","-105","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5301","Domestic supply quantity","S2807","Rice and products","2013","2013","1000 t","1707","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5521","Feed","S2807","Rice and products","2013","2013","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5527","Seed","S2807","Rice and products","2013","2013","1000 t","14","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5123","Losses","S2807","Rice and products","2013","2013","1000 t","34","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5171","Tourist consumption","S2807","Rice and products","2013","2013","1000 t","13","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5170","Residuals","S2807","Rice and products","2013","2013","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5142","Food","S2807","Rice and products","2013","2013","1000 t","1645","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","645","Food supply quantity (kg/capita/yr)","S2807","Rice and products","2013","2013","kg/cap","145.6","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","664","Food supply (kcal/capita/day)","S2807","Rice and products","2013","2013","kcal/cap/d","647","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","661","Food supply (kcal)","S2807","Rice and products","2013","2013","million Kcal","2668119.98","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","674","Protein supply quantity (g/capita/day)","S2807","Rice and products","2013","2013","g/cap/d","13.12","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","671","Protein supply quantity (t)","S2807","Rice and products","2013","2013","t","54090.35","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","684","Fat supply quantity (g/capita/day)","S2807","Rice and products","2013","2013","g/cap/d","1.67","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","681","Fat supply quantity (t)","S2807","Rice and products","2013","2013","t","6887.27","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5511","Production","S2807","Rice and products","2014","2014","1000 t","585","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5611","Import quantity","S2807","Rice and products","2014","2014","1000 t","1459","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5072","Stock Variation","S2807","Rice and products","2014","2014","1000 t","77","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5301","Domestic supply quantity","S2807","Rice and products","2014","2014","1000 t","1966","I","Value imputed by a receiving agency",""
